test_name	exit_code	elapsed_us
language_statements_class_elements_fields_hash_constructor_is_a_valid_name_js	0	55595
language_expressions_less_than_or_equal_bigint_and_number_js	0	17340
language_expressions_left_shift_S9_5_A3_1_T1_js	0	11701
built_ins_Object_getOwnPropertyDescriptor_15_2_3_3_4_232_js	0	10986
annexB_language_global_code_switch_dflt_global_skip_early_err_block_js	0	15285
language_identifiers_val_return_js	1	87
language_expressions_class_method_static_dflt_params_duplicates_js	1	21944
language_statements_class_elements_new_no_sc_line_method_rs_static_privatename_identifier_initializer_alt_by_classname_js	0	259148
built_ins_Object_getOwnPropertyDescriptor_15_2_3_3_4_130_js	0	12086
language_statements_class_scope_meth_paramsbody_var_close_js	0	14528
language_expressions_class_elements_async_gen_private_method_static_await_as_label_identifier_escaped_js	1	10044
built_ins_Object_prototype_hasOwnProperty_8_12_1_1_11_js	0	11768
language_expressions_class_elements_multiple_definitions_static_private_methods_with_fields_js	0	188380
language_expressions_class_elements_async_private_method_await_as_binding_identifier_escaped_js	1	10814
built_ins_TypedArray_prototype_set_array_arg_return_abrupt_from_src_get_value_js	0	1473562
language_statements_const_dstr_ary_ptrn_rest_not_final_ary_js	1	24851
built_ins_Object_defineProperties_15_2_3_7_6_a_202_js	0	69636
language_statements_class_dstr_private_gen_meth_static_ary_ptrn_elem_id_init_fn_name_class_js	0	22170
language_statements_let_dstr_ary_ptrn_elem_id_iter_done_js	0	16308
built_ins_RegExp_property_escapes_generated_Script___Egyptian_Hieroglyphs_js	0	295750
language_statements_class_elements_multiple_stacked_definitions_string_literal_names_js	0	57274
language_asi_do_while_same_line_js	0	17111
language_expressions_class_elements_arrow_body_private_derived_cls_direct_eval_err_contains_supercall_1_js	0	12308
language_expressions_compound_assignment_S11_13_2_A4_7_T1_4_js	0	12869
language_expressions_class_elements_async_private_method_await_as_binding_identifier_js	1	11746
language_expressions_class_elements_after_same_line_gen_rs_static_privatename_identifier_js	0	255668
language_expressions_class_elements_after_same_line_static_method_private_method_usage_js	0	341568
language_future_reserved_words_package_js	0	9060
language_expressions_class_elements_after_same_line_static_method_rs_privatename_identifier_js	0	174745
language_expressions_object_dstr_async_gen_meth_ary_ptrn_elem_id_init_unresolvable_js	0	12984
language_expressions_bitwise_xor_S11_10_2_A3_T1_4_js	0	15296
language_expressions_class_dstr_meth_dflt_ary_ptrn_elem_obj_val_undef_js	0	15675
language_expressions_assignmenttargettype_parenthesized_equalityexpression_abstract_equal_relationalexpression_2_js	1	274
built_ins_Array_prototype_every_15_4_4_16_7_c_ii_5_js	0	57639
language_statements_class_elements_nested_equality_init_err_contains_super_js	1	14338
language_expressions_less_than_or_equal_S11_8_3_A4_11_js	0	14185
built_ins_String_prototype_toLocaleUpperCase_S15_5_4_19_A11_js	0	13050
language_expressions_class_dstr_async_gen_meth_dflt_obj_ptrn_prop_obj_value_undef_js	0	13102
language_expressions_class_elements_same_line_gen_static_private_fields_js	0	297596
built_ins_RegExp_prototype_global_15_10_7_2_2_js	0	21668
language_expressions_object_covered_ident_name_prop_name_literal_default_escaped_js	0	10053
built_ins_Math_log_S15_8_2_10_A4_js	0	25235
language_statements_class_gen_method_yield_identifier_strict_js	1	21625
built_ins_RegExp_prototype_Symbol_split_name_js	0	45707
language_expressions_object_covered_ident_name_prop_name_literal_class_escaped_js	0	9800
built_ins_Object_S9_9_A4_js	0	17467
built_ins_TypedArrayConstructors_internals_GetOwnProperty_key_is_not_canonical_index_js	0	350117
language_statements_class_dstr_gen_meth_static_obj_ptrn_prop_obj_value_undef_js	0	12262
language_statements_function_params_dflt_args_unmapped_js	0	12432
language_statements_class_elements_private_setter_visible_to_direct_eval_js	0	25072
language_expressions_class_elements_same_line_gen_static_private_methods_with_fields_js	0	262287
built_ins_RegExp_S15_10_2_8_A2_T4_js	0	15740
language_statements_class_elements_new_sc_line_gen_rs_static_method_privatename_identifier_alt_js	0	237349
language_statements_class_elements_init_value_defined_after_class_js	0	147509
language_expressions_class_elements_arrow_body_derived_cls_indirect_eval_err_contains_supercall_js	0	81292
language_statements_class_dstr_gen_meth_static_dflt_ary_ptrn_rest_init_ary_js	1	470
built_ins_Array_prototype_sort_precise_setter_deletes_predecessor_js	0	53028
built_ins_Array_prototype_forEach_15_4_4_18_7_c_ii_7_js	0	28425
built_ins_DataView_prototype_getInt8_return_value_clean_arraybuffer_js	0	14219
language_expressions_class_elements_after_same_line_static_gen_static_private_methods_js	0	195920
language_expressions_class_elements_after_same_line_static_method_rs_static_generator_method_privatename_identifier_alt_js	0	318894
built_ins_String_prototype_charAt_S15_5_4_4_A4_T1_js	0	20238
language_expressions_assignment_member_expr_ident_name_break_escaped_js	0	13885
language_expressions_class_elements_after_same_line_static_method_rs_private_getter_js	0	262965
language_expressions_in_private_field_invalid_identifier_simple_js	1	187
language_expressions_class_elements_after_same_line_static_gen_string_literal_names_js	0	198933
built_ins_Object_defineProperties_15_2_3_7_5_b_43_js	0	12234
language_statements_for_of_dstr_const_ary_ptrn_rest_id_direct_js	0	12397
language_expressions_assignment_dstr_array_elision_iter_abpt_js	0	15370
language_statements_class_elements_wrapped_in_sc_rs_static_privatename_identifier_by_classname_js	0	20221
language_expressions_division_S11_5_2_A1_js	0	16758
language_statements_class_dstr_gen_meth_static_ary_ptrn_elision_step_err_js	0	16642
language_statements_function_13_0_16_s_js	0	11103
language_expressions_class_elements_arrow_body_derived_cls_direct_eval_contains_superproperty_2_js	0	100320
language_expressions_object_covered_ident_name_prop_name_literal_with_escaped_js	0	10534
language_expressions_class_dstr_meth_static_obj_ptrn_prop_id_trailing_comma_js	0	12942
language_computed_property_names_class_static_method_prototype_js	0	14991
language_statements_class_cpn_class_decl_fields_methods_computed_property_name_from_expression_logical_or_js	0	11853
language_expressions_assignment_dstr_obj_prop_name_evaluation_js	0	33014
built_ins_Object_defineProperties_15_2_3_7_6_a_208_js	0	87991
language_expressions_class_elements_after_same_line_static_method_string_literal_names_js	0	270762
language_expressions_assignment_dstr_array_rest_iter_thrw_close_err_js	0	16985
language_expressions_postfix_decrement_target_cover_id_js	0	9697
language_expressions_class_elements_after_same_line_static_method_rs_static_privatename_identifier_by_classname_js	0	324950
language_expressions_class_elements_after_same_line_static_method_private_field_usage_js	0	335034
language_statements_for_in_dstr_array_rest_nested_array_invalid_js	1	195
built_ins_Object_defineProperty_15_2_3_6_4_45_js	0	47686
built_ins_Function_15_3_5_4_2_40gs_js	0	12053
language_expressions_object_fn_name_cover_js	0	65547
language_expressions_class_elements_multiple_definitions_rs_private_setter_alt_js	0	273293
language_expressions_object_property_name_yield_js	0	9340
language_expressions_class_elements_arrow_body_derived_cls_indirect_eval_contains_superproperty_1_js	0	42751
language_expressions_class_elements_after_same_line_static_method_static_private_methods_js	0	223126
language_expressions_assignmenttargettype_simple_basic_identifierreference_eval_js	0	7975
language_expressions_class_dstr_private_gen_meth_ary_ptrn_rest_obj_id_js	0	15073
built_ins_JSON_15_12_0_3_js	0	14739
language_expressions_class_dstr_gen_meth_static_dflt_ary_ptrn_elem_ary_val_null_js	0	18323
language_function_code_10_4_3_1_20gs_js	0	13015
language_expressions_class_elements_after_same_line_static_method_rs_static_privatename_identifier_initializer_js	0	232878
built_ins_TypedArray_prototype_fill_BigInt_fill_values_non_numeric_js	0	200619
language_expressions_class_dstr_gen_meth_static_ary_ptrn_empty_js	0	20946
language_function_code_10_4_3_1_56gs_js	0	9914
built_ins_Array_prototype_lastIndexOf_15_4_4_15_8_b_i_1_js	0	12521
language_expressions_object_dstr_gen_meth_obj_ptrn_prop_eval_err_js	0	17995
built_ins_Array_prototype_concat_Array_prototype_concat_holey_sloppy_arguments_js	0	41332
language_expressions_class_elements_new_sc_line_gen_string_literal_names_js	0	184606
language_expressions_new_spread_obj_mult_spread_getter_js	0	17601
built_ins_Proxy_set_target_property_is_accessor_not_configurable_set_is_undefined_js	0	17060
language_expressions_class_elements_after_same_line_method_rs_privatename_identifier_initializer_js	0	262794
built_ins_decodeURI_S15_1_3_1_A1_5_T1_js	0	59922
language_statements_class_definition_methods_named_eval_arguments_js	0	18681
built_ins_DataView_prototype_getBigUint64_toindex_byteoffset_toprimitive_js	0	42658
built_ins_Array_prototype_reduce_15_4_4_21_9_c_i_26_js	0	17378
built_ins_Function_15_3_5_4_2_2gs_js	0	12318
language_expressions_class_elements_syntax_early_errors_delete_field_delete_twice_covered_err_delete_member_expression_private_method_gen_js	1	12657
built_ins_TypedArray_prototype_forEach_callbackfn_set_value_during_interaction_js	0	180375
built_ins_RegExp_prototype_toString_S15_10_6_4_A10_js	0	55156
language_statements_for_of_dstr_var_obj_init_null_js	0	27406
language_global_code_super_prop_arrow_js	1	16170
built_ins_RegExp_S15_10_2_8_A3_T21_js	0	16344
language_statements_for_dstr_const_ary_ptrn_rest_id_exhausted_js	0	13028
language_expressions_class_elements_after_same_line_static_gen_literal_names_asi_js	0	262297
built_ins_Object_hasOwn_hasown_own_writable_nonconfigurable_enumerable_js	0	15395
language_expressions_class_elements_after_same_line_method_rs_static_method_privatename_identifier_alt_js	0	317878
built_ins_Array_prototype_reduce_15_4_4_21_8_b_iii_1_18_js	0	11464
built_ins_Proxy_ownKeys_return_type_throws_null_js	0	19527
built_ins_Array_prototype_reduceRight_15_4_4_22_8_b_iii_1_15_js	0	12973
language_expressions_bitwise_xor_S11_10_2_A3_T1_3_js	0	16701
language_expressions_class_dstr_async_gen_meth_static_dflt_obj_ptrn_prop_ary_value_null_js	0	12823
annexB_language_eval_code_direct_func_if_stmt_else_decl_eval_func_existing_block_fn_update_js	0	13669
language_expressions_class_elements_after_same_line_static_gen_rs_private_method_js	0	218450
language_expressions_class_elements_after_same_line_method_rs_static_privatename_identifier_alt_js	0	137742
language_function_code_10_4_3_1_68gs_js	0	10283
language_expressions_dynamic_import_syntax_valid_top_level_nested_imports_js	0	11556
language_expressions_class_dstr_gen_meth_static_ary_ptrn_elem_id_init_fn_name_cover_js	0	14684
language_expressions_class_elements_after_same_line_method_static_private_fields_js	0	211519
built_ins_Object_defineProperty_15_2_3_6_4_538_2_js	0	159452
language_expressions_class_elements_same_line_method_computed_names_js	0	325865
built_ins_BigInt_asUintN_bigint_tobigint_wrapped_values_js	0	52209
built_ins_Object_defineProperty_15_2_3_6_3_184_js	0	51506
language_statements_for_of_yield_star_from_catch_js	0	15928
language_expressions_compound_assignment_S11_13_2_A2_1_T3_10_js	0	9835
language_statements_generators_yield_star_after_newline_js	1	10667
built_ins_Array_prototype_some_15_4_4_17_7_c_i_19_js	0	98034
language_expressions_class_elements_after_same_line_static_gen_computed_symbol_names_js	0	114961
language_expressions_class_elements_after_same_line_method_rs_static_privatename_identifier_initializer_alt_by_classname_js	0	272767
language_identifiers_start_unicode_15_0_0_js	0	6012546
language_comments_S7_4_A2_T2_js	1	27750
built_ins_Symbol_species_basic_js	0	43437
language_expressions_class_elements_after_same_line_static_gen_literal_names_js	0	211861
language_expressions_class_elements_after_same_line_static_gen_private_field_usage_js	0	171125
built_ins_Array_prototype_some_15_4_4_17_7_c_i_22_js	0	87790
language_expressions_compound_assignment_S11_13_2_A3_2_T5_js	0	13056
built_ins_Object_getOwnPropertyDescriptor_15_2_3_3_4_241_js	0	11155
language_expressions_class_elements_after_same_line_static_gen_rs_static_method_privatename_identifier_alt_js	0	95892
built_ins_Reflect_defineProperty_target_is_symbol_throws_js	0	16709
language_identifiers_part_unicode_14_0_0_escaped_js	0	10205
language_statements_class_dstr_private_meth_dflt_obj_ptrn_id_trailing_comma_js	0	19214
language_identifiers_part_unicode_17_0_0_class_js	0	9694
language_expressions_class_elements_after_same_line_static_gen_rs_static_generator_method_privatename_identifier_js	0	240420
language_expressions_object_dstr_async_gen_meth_obj_ptrn_prop_ary_value_null_js	0	13865
language_expressions_class_elements_after_same_line_method_static_private_methods_with_fields_js	0	226955
built_ins_Object_defineProperty_15_2_3_6_4_110_js	0	104457
annexB_language_eval_code_direct_func_if_decl_no_else_eval_func_no_skip_param_js	0	14990
language_statements_class_dstr_gen_meth_static_ary_ptrn_elem_ary_rest_init_js	0	19721
language_expressions_class_elements_after_same_line_static_gen_rs_static_method_privatename_identifier_js	0	346718
language_statements_for_of_dstr_let_ary_ptrn_rest_id_iter_step_err_js	0	12819
built_ins_String_prototype_replaceAll_replaceValue_fn_skip_toString_js	0	13737
language_expressions_class_elements_new_sc_line_method_rs_privatename_identifier_initializer_alt_js	0	128644
language_expressions_object_method_definition_generator_length_dflt_js	0	46264
language_expressions_class_elements_after_same_line_static_gen_rs_static_privatename_identifier_alt_by_classname_js	0	91039
language_statements_class_dstr_gen_meth_static_dflt_obj_ptrn_prop_ary_init_js	0	21444
built_ins_Array_prototype_some_15_4_4_17_7_c_i_31_js	0	27316
language_statements_class_elements_multiple_stacked_definitions_rs_static_method_privatename_identifier_alt_js	0	100967
built_ins_Object_prototype_valueOf_S15_2_4_4_A1_T3_js	0	19615
language_statements_break_line_terminators_js	0	10286
language_expressions_class_dstr_meth_dflt_ary_init_iter_close_js	0	13623
language_expressions_class_elements_wrapped_in_sc_rs_static_method_privatename_identifier_js	0	21556
language_expressions_class_elements_after_same_line_static_gen_rs_static_privatename_identifier_initializer_alt_js	0	484979
language_expressions_class_dstr_gen_meth_static_dflt_ary_ptrn_elem_obj_val_null_js	0	19152
language_expressions_class_elements_after_same_line_static_gen_rs_static_privatename_identifier_js	0	314701
built_ins_Reflect_deleteProperty_target_is_symbol_throws_js	0	17220
language_statements_class_accessor_name_inst_literal_string_unicode_escape_js	0	11617
language_expressions_less_than_or_equal_bigint_and_non_finite_js	0	13352
built_ins_Date_prototype_setUTCMilliseconds_name_js	0	51731
built_ins_TypedArray_prototype_toLocaleString_name_js	0	278375
built_ins_Array_prototype_values_returns_iterator_from_object_js	0	14952
built_ins_RegExp_S15_10_2_7_A1_T2_js	0	14652
language_expressions_generators_dstr_dflt_ary_ptrn_elem_ary_elem_init_js	0	16509
language_statements_variable_12_2_1_5_s_js	0	10026
language_expressions_class_cpn_class_expr_computed_property_name_from_assignment_expression_assignment_js	0	15648
language_expressions_class_elements_new_sc_line_gen_rs_static_privatename_identifier_initializer_alt_by_classname_js	0	260628
built_ins_String_prototype_concat_S15_5_4_6_A1_T5_js	0	16556
built_ins_Set_prototype_forEach_length_js	0	44641
language_expressions_class_elements_after_same_line_gen_string_literal_names_js	0	284217
language_expressions_class_elements_regular_definitions_static_private_fields_js	0	44740
language_statements_for_dstr_var_ary_ptrn_rest_init_ary_js	1	230
built_ins_DataView_prototype_setUint16_detached_buffer_after_number_value_js	0	26483
language_expressions_class_elements_after_same_line_gen_rs_static_generator_method_privatename_identifier_alt_js	0	213236
language_statements_class_elements_after_same_line_static_method_string_literal_names_js	0	233650
language_identifiers_val_while_via_escape_hex4_js	1	86
language_statements_class_dstr_async_gen_meth_dflt_ary_ptrn_elem_id_iter_step_err_js	0	13446
language_expressions_dynamic_import_syntax_invalid_nested_async_function_await_no_new_call_expression_js	1	9241
language_expressions_property_accessors_S11_2_1_A1_1_js	0	26672
language_statements_let_dstr_ary_ptrn_rest_not_final_ary_js	1	12183
built_ins_Function_15_3_5_4_2_32gs_js	0	12608
language_expressions_class_elements_syntax_early_errors_delete_method_delete_covered_err_delete_member_expression_private_no_reference_js	1	12740
built_ins_Array_prototype_every_15_4_4_16_7_b_10_js	0	12606
language_expressions_class_elements_after_same_line_gen_rs_privatename_identifier_initializer_js	0	242417
language_block_scope_syntax_redeclaration_async_function_name_redeclaration_attempt_with_function_js	1	8741
language_expressions_class_dstr_gen_meth_ary_ptrn_elem_ary_elem_init_js	0	20748
built_ins_Promise_allSettled_ctx_ctor_js	0	17845
language_expressions_class_dstr_gen_meth_ary_ptrn_elem_id_init_fn_name_gen_js	0	19378
language_expressions_class_elements_after_same_line_gen_rs_static_method_privatename_identifier_js	0	395571
built_ins_TypedArray_prototype_slice_BigInt_detached_buffer_speciesctor_get_species_custom_ctor_throws_js	0	120019
language_statements_class_subclass_superclass_arrow_function_js	1	15885
built_ins_GeneratorPrototype_return_not_a_constructor_js	0	15006
language_expressions_strict_does_not_equals_bigint_and_number_js	0	18827
language_expressions_class_elements_private_static_field_shadowed_by_getter_on_nested_class_js	0	29451
built_ins_RegExp_prototype_exec_S15_10_6_2_A4_T10_js	0	17758
language_expressions_super_call_construct_error_js	0	15921
language_expressions_class_elements_after_same_line_gen_rs_static_privatename_identifier_alt_by_classname_js	0	159207
language_expressions_object_ident_name_method_def_with_escaped_js	0	10223
built_ins_Array_prototype_every_15_4_4_16_1_10_js	0	13826
built_ins_TypedArrayConstructors_internals_DefineOwnProperty_tonumber_value_detached_buffer_js	0	198632
language_expressions_class_dstr_private_gen_meth_obj_ptrn_prop_ary_trailing_comma_js	0	18218
language_expressions_class_elements_syntax_early_errors_grammar_private_environment_on_class_heritage_recursive_js	1	10582
language_expressions_arrow_function_dstr_dflt_obj_ptrn_prop_obj_value_undef_js	0	16115
language_directive_prologue_10_1_1_6_s_js	0	16575
language_expressions_super_call_spread_err_mult_err_itr_value_js	0	16109
built_ins_GeneratorPrototype_throw_try_finally_before_try_js	0	22517
built_ins_String_prototype_valueOf_string_primitive_js	0	17227
built_ins_Array_prototype_pop_throws_with_string_receiver_js	0	22514
built_ins_Function_prototype_call_S15_3_4_4_A6_T10_js	0	17617
language_statements_class_elements_after_same_line_method_rs_static_privatename_identifier_js	0	203788
language_types_reference_8_7_2_5_s_js	0	9883
language_expressions_greater_than_or_equal_S11_8_4_A2_4_T3_js	0	13669
language_expressions_class_elements_after_same_line_method_literal_names_js	0	297922
language_statements_for_of_dstr_const_ary_ptrn_rest_ary_rest_js	0	12973
language_statements_let_dstr_ary_ptrn_elision_exhausted_js	0	13042
language_expressions_arrow_function_dstr_dflt_ary_ptrn_rest_ary_rest_js	0	12032
language_expressions_class_elements_after_same_line_method_private_method_getter_usage_js	0	290633
language_expressions_class_elements_after_same_line_gen_static_private_fields_js	0	205729
language_statements_class_dstr_private_gen_meth_static_ary_ptrn_rest_ary_elem_js	0	22760
language_expressions_dynamic_import_syntax_valid_top_level_empty_str_is_valid_assign_expr_js	0	11300
language_expressions_class_elements_after_same_line_method_grammar_privatename_identifier_semantics_stringvalue_js	0	308911
language_expressions_assignment_dstr_array_elem_init_simple_no_strict_js	0	16715
language_expressions_class_elements_after_same_line_method_literal_names_asi_js	0	327359
language_statements_class_dstr_private_gen_meth_dflt_ary_ptrn_rest_ary_elem_js	0	20257
language_expressions_class_elements_after_same_line_gen_rs_static_privatename_identifier_initializer_js	0	165866
language_statements_class_dstr_meth_static_dflt_obj_ptrn_prop_obj_js	0	19210
language_statements_for_of_escaped_of_js	1	269
language_expressions_class_dstr_meth_static_dflt_obj_ptrn_id_init_fn_name_arrow_js	0	19539
language_expressions_in_private_field_presence_accessor_shadowed_js	0	13626
built_ins_Function_prototype_property_order_js	0	164231
built_ins_TypedArray_prototype_every_callbackfn_no_interaction_over_non_integer_js	0	171611
language_identifiers_part_unicode_13_0_0_class_js	0	9986
language_expressions_arrow_function_syntax_arrowparameters_cover_lineterminator_concisebody_assignmentexpression_js	0	9609
built_ins_Function_S15_3_2_1_A3_T6_js	0	12571
language_expressions_class_dstr_gen_meth_dflt_obj_ptrn_list_err_js	0	19714
language_expressions_class_dstr_private_meth_static_dflt_ary_ptrn_rest_not_final_ary_js	1	24947
language_expressions_assignmenttargettype_direct_logicalandexpression_logical_and_bitwiseorexpression_0_js	1	7959
language_expressions_class_dstr_private_meth_static_dflt_obj_ptrn_id_init_fn_name_class_js	0	23794
language_expressions_generators_dstr_dflt_obj_ptrn_prop_id_js	0	20727
built_ins_Object_isFrozen_15_2_3_12_1_2_js	0	12348
built_ins_Atomics_and_length_js	0	376552
language_expressions_delete_11_4_1_5_a_28_s_js	0	42132
language_statements_class_elements_privatefieldget_success_4_js	0	12684
language_statements_variable_arguments_strict_list_final_js	1	108
language_expressions_class_elements_syntax_early_errors_delete_field_delete_err_delete_call_expression_private_no_reference_js	1	11690
built_ins_Object_keys_15_2_3_14_5_12_js	0	15225
language_expressions_class_dstr_private_meth_static_dflt_obj_ptrn_prop_ary_js	0	28901
language_expressions_modulus_S11_5_3_A3_T1_5_js	0	22974
language_expressions_class_dstr_private_meth_static_obj_ptrn_prop_obj_init_js	0	24377
built_ins_TypedArrayConstructors_ctors_buffer_arg_typedarray_backed_by_sharedarraybuffer_js	0	854973
built_ins_RegExp_prototype_Symbol_match_builtin_success_g_set_lastindex_js	0	12216
language_expressions_greater_than_S11_8_2_A2_3_T1_js	0	11942
language_expressions_less_than_S11_8_1_A3_1_T2_9_js	0	14893
built_ins_Object_create_15_2_3_5_4_232_js	0	16819
language_statements_for_of_dstr_array_elem_init_yield_expr_js	0	19066
built_ins_RegExp_property_escapes_generated_Script___Anatolian_Hieroglyphs_js	0	251723
built_ins_Object_defineProperties_15_2_3_7_6_a_40_js	0	288836
language_expressions_class_dstr_private_meth_static_dflt_obj_ptrn_prop_id_init_skipped_js	0	26458
language_expressions_class_dstr_private_meth_static_dflt_obj_ptrn_id_init_fn_name_cover_js	0	19268
language_statements_for_dstr_const_ary_ptrn_rest_id_direct_js	0	12114
built_ins_Promise_allSettled_invoke_resolve_js	0	17685
built_ins_Object_keys_15_2_3_14_5_15_js	0	14434
language_expressions_class_dstr_private_meth_static_dflt_obj_ptrn_prop_ary_trailing_comma_js	0	29140
built_ins_TypedArray_prototype_slice_BigInt_return_abrupt_from_end_js	0	140601
built_ins_Array_prototype_forEach_15_4_4_18_7_3_js	0	11002
built_ins_Object_create_15_2_3_5_4_188_js	0	47999
language_expressions_class_dstr_meth_dflt_ary_ptrn_elem_id_init_undef_js	0	20241
language_expressions_class_dstr_private_meth_dflt_obj_ptrn_prop_id_trailing_comma_js	0	13450
language_expressions_class_dstr_private_meth_static_dflt_obj_ptrn_id_init_fn_name_fn_js	0	25042
language_statements_class_elements_syntax_early_errors_delete_method_delete_twice_covered_err_delete_member_expression_private_method_accessor_set_js	1	10807
language_expressions_class_dstr_private_meth_static_dflt_obj_ptrn_rest_getter_js	0	70808
language_statements_for_dstr_var_ary_ptrn_elem_id_init_undef_js	0	12461
language_expressions_class_dstr_private_meth_static_obj_ptrn_empty_js	0	21745
language_expressions_assignment_dstr_obj_prop_nested_array_js	0	26603
language_expressions_class_dstr_meth_dflt_ary_ptrn_rest_ary_elision_js	0	15150
language_expressions_compound_assignment_S11_13_2_A7_6_T3_js	0	11114
language_expressions_class_dstr_private_meth_static_obj_ptrn_id_init_fn_name_cover_js	0	29455
language_computed_property_names_to_name_side_effects_class_js	0	16242
language_expressions_less_than_S11_8_1_A3_1_T1_1_js	0	44368
built_ins_TypedArray_prototype_reduce_this_is_not_typedarray_instance_js	0	79586
language_expressions_class_dstr_meth_static_ary_ptrn_rest_init_id_js	1	289
built_ins_String_S9_8_1_A8_js	0	17474
built_ins_Array_prototype_filter_15_4_4_20_9_c_iii_26_js	0	52976
language_expressions_class_elements_after_same_line_gen_grammar_privatename_identifier_semantics_stringvalue_js	0	55060
language_expressions_class_dstr_private_meth_static_obj_ptrn_rest_val_obj_js	0	51881
language_expressions_class_dstr_private_meth_static_obj_ptrn_id_init_skipped_js	0	36413
built_ins_Object_create_15_2_3_5_4_50_js	0	16105
language_function_code_10_4_3_1_70gs_js	0	10600
language_statements_class_elements_arrow_body_private_derived_cls_indirect_eval_err_contains_supercall_js	0	12186
language_expressions_class_dstr_private_meth_static_obj_ptrn_prop_ary_init_js	0	22739
built_ins_Object_defineProperty_15_2_3_6_4_85_js	0	236659
built_ins_Object_defineProperties_15_2_3_7_6_a_68_js	0	210508
language_expressions_assignment_non_simple_target_js	1	137
language_expressions_class_dstr_private_meth_static_obj_ptrn_prop_ary_trailing_comma_js	0	27397
language_literals_regexp_u_invalid_class_escape_js	1	10309
built_ins_RegExp_property_escapes_loose_matching_06_js	1	8806
language_expressions_class_dstr_private_meth_static_obj_ptrn_prop_id_init_skipped_js	0	26075
language_expressions_class_elements_after_same_line_method_rs_static_generator_method_privatename_identifier_js	0	208183
language_expressions_object_accessor_name_literal_string_default_escaped_ext_js	0	10455
language_expressions_less_than_S11_8_1_A4_5_js	0	12464
language_statements_try_dstr_ary_ptrn_elem_id_iter_val_array_prototype_js	0	11831
language_statements_class_dstr_gen_meth_static_dflt_obj_ptrn_prop_id_init_throws_js	0	15226
language_expressions_class_elements_wrapped_in_sc_rs_private_getter_alt_js	0	31534
language_expressions_class_async_gen_method_await_as_binding_identifier_js	1	11758
built_ins_Object_seal_seal_uint8array_js	0	13545
language_expressions_assignmenttargettype_direct_logicalorexpression_logical_or_logicalandexpression_2_js	1	121
language_statements_class_elements_private_derived_cls_direct_eval_err_contains_supercall_2_js	0	14142
language_expressions_class_dstr_private_meth_static_ary_ptrn_rest_init_obj_js	1	301
language_expressions_class_elements_regular_definitions_rs_static_method_privatename_identifier_js	0	77702
language_expressions_class_dstr_private_meth_static_dflt_ary_ptrn_rest_ary_elision_js	0	19228
language_expressions_class_elements_new_sc_line_method_rs_privatename_identifier_js	0	212862
language_statements_class_elements_multiple_definitions_rs_static_privatename_identifier_by_classname_js	0	135783
built_ins_TypedArrayConstructors_ctors_length_arg_returns_object_js	0	183482
language_expressions_class_dstr_private_meth_static_dflt_ary_ptrn_elem_ary_elem_iter_js	0	17590
language_statements_let_syntax_let_closure_inside_condition_js	0	15625
language_statements_class_dstr_meth_static_obj_ptrn_rest_skip_non_enumerable_js	0	34996
built_ins_Object_defineProperty_15_2_3_6_4_3_js	0	52411
language_statements_class_dstr_gen_meth_dflt_ary_ptrn_elem_obj_id_js	0	23453
built_ins_RegExp_S15_10_2_15_A1_T18_js	0	11671
language_expressions_class_dstr_private_meth_static_ary_ptrn_rest_obj_id_js	0	18671
built_ins_Object_defineProperties_15_2_3_7_5_b_4_js	0	14761
built_ins_Map_prototype_set_replaces_a_value_normalizes_zero_key_js	0	21586
language_expressions_class_elements_private_setter_shadowed_by_setter_on_nested_class_js	0	22462
built_ins_Set_prototype_isDisjointFrom_allows_set_like_class_js	0	100736
language_expressions_class_dstr_private_meth_dflt_ary_ptrn_elem_id_init_undef_js	0	15586
language_expressions_class_dstr_private_meth_static_ary_ptrn_rest_obj_prop_id_js	0	20403
built_ins_Error_internal_prototype_js	0	23620
language_expressions_logical_assignment_left_hand_side_private_reference_readonly_accessor_property_short_circuit_nullish_js	0	12515
built_ins_Object_defineProperty_15_2_3_6_4_402_js	0	19711
language_expressions_class_elements_syntax_early_errors_delete_method_delete_twice_covered_err_delete_call_expression_private_method_gen_js	1	11531
built_ins_Object_keys_15_2_3_14_3_1_js	0	16337
language_statements_class_elements_syntax_early_errors_grammar_private_field_super_access_js	1	12248
built_ins_Object_defineProperty_15_2_3_6_4_128_js	0	26174
built_ins_Array_prototype_includes_sparse_js	0	15995
language_expressions_arrow_function_dstr_dflt_obj_init_null_js	0	11808
language_expressions_class_async_method_rest_params_trailing_comma_early_error_js	1	10130
language_expressions_object_method_definition_meth_object_destructuring_param_strict_body_js	1	14138
language_expressions_class_dstr_private_meth_static_dflt_ary_ptrn_elem_ary_elision_init_js	0	15892
annexB_language_comments_single_line_html_close_asi_js	1	23855
language_expressions_class_elements_redeclaration_symbol_js	0	52905
language_expressions_object_method_definition_params_dflt_meth_ref_arguments_js	0	16409
language_statements_class_async_gen_method_static_yield_as_label_identifier_escaped_js	1	10103
language_expressions_class_cpn_class_expr_computed_property_name_from_decimal_literal_js	0	19116
language_expressions_class_dstr_private_meth_static_dflt_ary_init_iter_close_js	0	17627
language_expressions_assignment_dstr_array_elem_init_order_js	0	18751
built_ins_Object_prototype_valueOf_S15_2_4_4_A10_js	0	48431
built_ins_Object_defineProperty_15_2_3_6_4_36_js	0	17772
language_literals_regexp_S7_8_5_A2_2_T2_js	1	228
